Energy(cm-1),Energy(nm),Abs
33383.11688311688,299.5526162225248,2077.63234682
33400.0,299.4011976047904,2147.09497781
33416.88311688312,299.24993198865184,2218.31898291
33433.76623376623,299.09881914232443,2291.32622845
33450.64935064935,298.9478588344916,2366.13793555
33467.53246753247,298.7970508343035,2442.77463772
33484.41558441558,298.64639491137575,2521.25613791
33501.2987012987,298.4958908357885,2601.60146526
33518.181818181816,298.34553837808517,2683.82883139
33535.06493506493,298.19533730927117,2767.95558644
33551.94805194806,298.0452874008128,2853.99817487
33568.83116883117,297.8953884246363,2941.97209105
33585.71428571429,297.7456401531263,3031.89183479
33602.59740259741,297.59604235912497,3123.77086677
33619.48051948052,297.4465948159307,3217.62156404
33636.36363636364,297.2972972972973,3313.45517557
33653.246753246756,297.14814957743215,3411.28177805
33670.12987012987,296.9991514309959,3511.11023182
33687.01298701299,296.85030263310074,3612.94813725
33703.896103896106,296.70160295930947,3716.80179145
33720.77922077922,296.5530521856345,3822.67614549
33737.66233766234,296.4046500885364,3930.57476218
33754.545454545456,296.2563964449232,4040.49977453
33771.42857142857,296.1082910321489,4152.45184494
33788.31168831169,295.96033362801245,4266.43012518
33805.194805194806,295.8125240107568,4382.4322174
33822.07792207792,295.6648619590677,4500.454136
33838.96103896104,295.51734725207245,4620.4902707
33855.844155844155,295.36997966933905,4742.5333508
33872.72727272727,295.2227589908749,4866.57441063
33889.61038961039,295.0756849971259,4992.6027565
33906.493506493505,294.92875746897505,5120.60593499
33923.37662337662,294.7819761877417,5250.56970289
33940.25974025974,294.63534093518024,5382.47799873
33957.142857142855,294.4888514934792,5516.31291606
33974.02597402598,294.3425076452599,5652.05467858
33990.909090909096,294.1963091735758,5789.68161714
34007.79220779221,294.0502558619109,5929.17014881
34024.67532467533,293.90434749417915,6070.49475796
34041.558441558445,293.758583854723,6213.62797959
34058.44155844156,293.61296472831265,6358.54038489
34075.32467532468,293.4674899001448,6505.20056912
34092.207792207795,293.32215915584163,6653.57514193
34109.09090909091,293.1769722814499,6803.62872022
34125.97402597403,293.03192906343946,6955.32392349
34142.857142857145,292.88702928870293,7108.62137191
34159.74025974026,292.7422727445538,7263.47968702
34176.62337662338,292.5976592187262,7419.85549534
34193.506493506495,292.4531884993733,7577.70343465
34210.38961038961,292.30886037506644,7736.97616332
